Temperature,Humidity,Pressure,Windspeed,Winddirection,Directinclined,Diffuseinclined,Reflected,Globalinclined,Directhoriz,Diffushoriz,Globalhoriz,TopAtm,ClearSkiGHI,Nebulosity,EPEX
283.389825,46.83985,1008.325225,6.326925,54.396575,111.75,217.25,2.75,331.75,81.25,216.5,297.75,824.75,147.0047,8,23.945
283.6116,45.982,1008.2352,6.3313,55.0117,139,233,3,375,101,230,331,854,153.6299,8,23.78
283.72725,45.5039,1008.108,6.33685,55.63375,132.75,240.5,3,376.25,96.5,238.25,334.75,868.75,159.5134,8,24.0225
283.8429,45.0258,1007.9808,6.3424,56.2558,126.5,248,3,377.5,92,246.5,338.5,883.5,164.6238,8,24.265
283.95855,44.5477,1007.8536,6.34795,56.87785,120.25,255.5,3,378.75,87.5,254.75,342.25,898.25,168.9347,8,24.5075
284.0742,44.0696,1007.7264,6.3535,57.4999,114,263,3,380,83,263,346,913,172.4239,8,24.75
284.062025,43.868875,1007.594425,6.351425,58.255725,104,252.5,3,359.25,75.75,253.25,329,912.5,175.0736,7.75,26.59
284.04985,43.66815,1007.46245,6.34935,59.01155,94,242,3,338.5,68.5,243.5,312,912,176.8708,7.5,28.43
284.037675,43.467425,1007.330475,6.347275,59.767375,84,231.5,3,317.75,61.25,233.75,295,911.5,177.8067,7.25,30.27
284.0255,43.2667,1007.1985,6.3452,60.5232,74,221,3,297,54,224,278,911,177.8401,7,32.11
283.974925,43.172375,1007.14125,6.2977,61.133075,77.75,213,2.75,292.75,56.75,215.75,272.25,895.25,176.9712,6.75,29.5775
283.92435,43.07805,1007.084,6.2502,61.74295,81.5,205,2.5,288.5,59.5,207.5,266.5,879.5,175.2423,6.5,27.045
283.873775,42.983725,1007.02675,6.2027,62.352825,85.25,197,2.25,284.25,62.25,199.25,260.75,863.75,172.6627,6.25,24.5125
283.8232,42.8894,1006.9695,6.1552,62.9627,89,189,2,280,65,191,255,848,169.2464,6,21.98
283.7146,42.9801,1006.91575,6.0771,63.187775,150.25,190.25,2.5,343,109.5,186.5,295.5,817.75,165.0113,6.25,20.4875
283.606,43.0708,1006.862,5.999,63.41285,211.5,191.5,3,406,154,182,336,787.5,159.9803,6.5,18.995
283.4974,43.1615,1006.80825,5.9209,63.637925,272.75,192.75,3.5,469,198.5,177.5,376.5,757.25,154.1801,6.75,17.5025
283.3888,43.2522,1006.7545,5.8428,63.863,334,194,4,532,243,173,417,727,147.642,7,16.01
283.1395,43.8175,1006.7255,5.727475,64.059275,313.75,181,3.75,498.25,228.5,161.75,391,684.75,140.4014,6.5,16.42
282.8902,44.3828,1006.6965,5.61215,64.25555,293.5,168,3.5,464.5,214,150.5,365,642.5,132.4983,6,16.83
282.6409,44.9481,1006.6675,5.496825,64.451825,273.25,155,3.25,430.75,199.5,139.25,339,600.25,123.9685,5.5,17.24
282.3916,45.5134,1006.6385,5.3815,64.6481,253,142,3,397,185,128,313,558,114.7945,5,17.65
281.87585,47.3847,1006.665475,5.231825,64.057675,215.25,126.5,2.5,343.5,157.5,115,272.5,506.5,105.0429,5,18.82
281.3601,49.256,1006.69245,5.08215,63.46725,177.5,111,2,290,130,102,232,455,94.8455,5,19.99
280.84435,51.1273,1006.719425,4.932475,62.876825,139.75,95.5,1.5,236.5,102.5,89,191.5,403.5,84.2702,5,21.16
280.3286,52.9986,1006.7464,4.7828,62.2864,102,80,1,183,75,76,151,352,73.3931,5,22.33
279.950025,54.15115,1006.8716,4.79395,62.30045,77,65,0.75,143,56.75,62.25,119,294.5,62.302,3.5,23.27
279.57145,55.3037,1006.9968,4.8051,62.3145,52,50,0.5,103,38.5,48.5,87,237,51.1614,2,24.21
279.192875,56.45625,1007.122,4.81625,62.32855,27,35,0.25,63,20.25,34.75,55,179.5,40.0717,0.5,25.15
278.8143,57.6088,1007.2472,4.8274,62.3426,2,20,0,23,2,21,23,122,29.1815,-1,26.09
278.6213,58.07265,1007.33305,4.802675,62.979,1.5,15.25,0,17.5,1.5,16,17.5,91.5,18.7245,0.5,29.545
278.4283,58.5365,1007.4189,4.77795,63.6154,1,10.5,0,12,1,11,12,61,10.0067,2,33
278.2353,59.00035,1007.50475,4.753225,64.2518,0.5,5.75,0,6.5,0.5,6,6.5,30.5,3.112,3.5,36.455
278.0423,59.4642,1007.5906,4.7285,64.8882,0,1,0,1,0,1,1,0,0,5,39.91
277.846525,59.886975,1007.6158,4.668275,65.816225,0,0.75,0,0.75,0,0.75,0.75,0,0,5.5,42.8125
277.65075,60.30975,1007.641,4.60805,66.74425,0,0.5,0,0.5,0,0.5,0.5,0,0,6,45.715
277.454975,60.732525,1007.6662,4.547825,67.672275,0,0.25,0,0.25,0,0.25,0.25,0,0,6.5,48.6175
277.2592,61.1553,1007.6914,4.4876,68.6003,0,0,0,0,0,0,0,0,0,7,51.52
277.07055,61.6596,1007.730975,4.439325,70.0108,0,0,0,0,0,0,0,0,0,5.75,52.13
276.8819,62.1639,1007.77055,4.39105,71.4213,0,0,0,0,0,0,0,0,0,4.5,52.74
276.69325,62.6682,1007.810125,4.342775,72.8318,0,0,0,0,0,0,0,0,0,3.25,53.35
276.5046,63.1725,1007.8497,4.2945,74.2423,0,0,0,0,0,0,0,0,0,2,53.96
276.323825,63.851,1007.824375,4.2269,76.01695,0,0,0,0,0,0,0,0,0,1.5,52.9125
276.14305,64.5295,1007.79905,4.1593,77.7916,0,0,0,0,0,0,0,0,0,1,51.865
275.962275,65.208,1007.773725,4.0917,79.56625,0,0,0,0,0,0,0,0,0,0.5,50.8175
275.7815,65.8865,1007.7484,4.0241,81.3409,0,0,0,0,0,0,0,0,0,0,49.77
275.6041,66.577075,1007.6363,3.894875,83.37065,0,0,0,0,0,0,0,0,0,0,49.57
275.4267,67.26765,1007.5242,3.76565,85.4004,0,0,0,0,0,0,0,0,0,0,49.37
275.2493,67.958225,1007.4121,3.636425,87.43015,0,0,0,0,0,0,0,0,0,0,49.17
275.0719,68.6488,1007.3,3.5072,89.4599,0,0,0,0,0,0,0,0,0,0,48.97
274.915525,69.339575,1007.1666,3.36605,91.345775,0,0,0,0,0,0,0,0,0,0,48.75
274.75915,70.03035,1007.0332,3.2249,93.23165,0,0,0,0,0,0,0,0,0,0,48.53
274.602775,70.721125,1006.8998,3.08375,95.117525,0,0,0,0,0,0,0,0,0,0,48.31
274.4464,71.4119,1006.7664,2.9426,97.0034,0,0,0,0,0,0,0,0,0,0,48.09
274.315575,72.075875,1006.65195,2.811625,98.212325,0,0,0,0,0,0,0,0,0,0,48.76
274.18475,72.73985,1006.5375,2.68065,99.42125,0,0,0,0,0,0,0,0,0,0,49.43
274.053925,73.403825,1006.42305,2.549675,100.630175,0,0,0,0,0,0,0,0,0,0,50.1
273.9231,74.0678,1006.3086,2.4187,101.8391,0,0,0,0,0,0,0,0,0,0,50.77
273.813925,74.725,1006.187025,2.308975,101.805775,0,0,0,0,0,0,0,0,0,0,50.015
273.70475,75.3822,1006.06545,2.19925,101.77245,0,0,0,0,0,0,0,0,0,0,49.26
273.595575,76.0394,1005.943875,2.089525,101.739125,0,0,0,0,0,0,0,0,0,0,48.505
273.4864,76.6966,1005.8223,1.9798,101.7058,0,0,0,0,0,0,0,0,0,0,47.75
273.38825,77.215775,1005.77415,1.892475,101.6782,0,0,0,0,0,0,0,0,0,0,47.07
273.2901,77.73495,1005.726,1.80515,101.6506,0,0,0,0,0,0,0,0,0,0,46.39
273.19195,78.254125,1005.67785,1.717825,101.623,0,0,0,0,0,0,0,0,0,0,45.71
273.0938,78.7733,1005.6297,1.6305,101.5954,0,0,0,0,0,0,0,0,0,0,45.03
273.00465,79.228975,1005.623175,1.562375,101.636425,0,0,0,0,0,0,0,0,0,0,44.2875
272.9155,79.68465,1005.61665,1.49425,101.67745,0,0,0,0,0,0,0,0,0,0,43.545
272.82635,80.140325,1005.610125,1.426125,101.718475,0,0,0,0,0,0,0,0,0,0,42.8025
272.7372,80.596,1005.6036,1.358,101.7595,0,0,0,0,0,0,0,0,0,0,42.06
272.651375,80.979375,1005.5891,1.325875,101.237325,0,0,0,0,0,0,0,0,0,0,41.99
272.56555,81.36275,1005.5746,1.29375,100.71515,0,0,0,0,0,0,0,0,0,0,41.92
272.479725,81.746125,1005.5601,1.261625,100.192975,0,0,0,0,0,0,0,0,0,0,41.85
272.3939,82.1295,1005.5456,1.2295,99.6708,0,0,0,0,0,0,0,0,0,0,41.78
272.742,80.0698,1005.571125,1.220825,99.7753,0,0.75,0,0.75,0,0.75,0.75,0.25,0,0,42.7925
273.0901,78.0101,1005.59665,1.21215,99.8798,0,1.5,0,1.5,0,1.5,1.5,0.5,0,0,43.805
273.4382,75.9504,1005.622175,1.203475,99.9843,0,2.25,0,2.25,0,2.25,2.25,0.75,0,0,44.8175
273.7863,73.8907,1005.6477,1.1948,100.0888,0,3,0,3,0,3,3,1,0,0,45.83
274.309725,72.033325,1005.655275,1.14225,101.0772,7.25,12.25,0.25,19.75,5.5,12.25,17.75,37,0,0,47.3725
274.83315,70.17595,1005.66285,1.0897,102.0656,14.5,21.5,0.5,36.5,11,21.5,32.5,73,0,0,48.915
275.356575,68.318575,1005.670425,1.03715,103.054,21.75,30.75,0.75,53.25,16.5,30.75,47.25,109,0.4637,0,50.4575
275.88,66.4612,1005.678,0.9846,104.0424,29,40,1,70,22,40,62,145,5.1968,0,52
276.5515,64.328525,1005.58955,0.9208,103.169025,71.25,50.75,1.25,123.25,53.25,48.25,101.75,202,11.7464,0,53.4625
277.223,62.19585,1005.5011,0.857,102.29565,113.5,61.5,1.5,176.5,84.5,56.5,141.5,259,20.3638,0,54.925
277.8945,60.063175,1005.41265,0.7932,101.422275,155.75,72.25,1.75,229.75,115.75,64.75,181.25,316,29.9467,0,56.3875
278.566,57.9305,1005.3242,0.7294,100.5489,198,83,2,283,147,73,221,373,40.1943,0,57.85
279.525125,55.45515,1005.2273,0.7303,94.822575,250.5,89,2.5,342,185.25,77.25,263.25,424,50.6957,0,58.335
280.48425,52.9798,1005.1304,0.7312,89.09625,303,95,3,401,223.5,81.5,305.5,475,61.3767,0,58.82
281.443375,50.50445,1005.0335,0.7321,83.369925,355.5,101,3.5,460,261.75,85.75,347.75,526,72.0036,0,59.305
282.4025,48.0291,1004.9366,0.733,77.6436,408,107,4,519,300,90,390,577,82.4127,0,59.79
283.080825,46.73975,1004.781075,0.708775,83.669975,446,114,4.25,564,327.5,95.25,422.75,618.75,92.5278,0,59.985
283.75915,45.4504,1004.62555,0.68455,89.69635,484,121,4.5,609,355,100.5,455.5,660.5,102.2627,0,60.18
284.437475,44.16105,1004.470025,0.660325,95.722725,522,128,4.75,654,382.5,105.75,488.25,702.25,111.543,0,60.375
285.1158,42.8717,1004.3145,0.6361,101.7491,560,135,5,699,410,111,521,744,120.2912,0,60.57
285.5019,42.211475,1004.131025,0.6312,113.3941,592.75,137.75,5.25,735,433.75,113,546.75,773.25,128.4682,0,59.7625
285.888,41.55125,1003.94755,0.6263,125.0391,625.5,140.5,5.5,771,457.5,115,572.5,802.5,136.0311,0,58.955
286.2741,40.891025,1003.764075,0.6214,136.6841,658.25,143.25,5.75,807,481.25,117,598.25,831.75,142.9307,0,58.1475
286.6602,40.2308,1003.5806,0.6165,148.3291,691,146,6,843,505,119,624,861,149.1275,0,57.34
286.85595,39.974475,1003.37095,0.61555,159.425225,708,147.25,6,861.5,517.5,119.75,637.5,875.75,154.5866,0,56.475
287.0517,39.71815,1003.1613,0.6146,170.52135,725,148.5,6,880,530,120.5,651,890.5,159.2776,0,55.61
287.24745,39.461825,1002.95165,0.61365,181.617475,742,149.75,6,898.5,542.5,121.25,664.5,905.25,163.1748,0,54.745
287.4432,39.2055,1002.742,0.6127,192.7136,759,151,6,917,555,122,678,920,166.2568,0,53.88
287.49295,39.1625,1002.539625,0.628925,204.773075,760.25,150.5,6,917.5,556,121.5,678.25,919.5,168.5069,0,53.4075
287.5427,39.1195,1002.33725,0.64515,216.83255,761.5,150,6,918,557,121,678.5,919,169.9129,0,52.935
287.59245,39.0765,1002.134875,0.661375,228.892025,762.75,149.5,6,918.5,558,120.5,678.75,918.5,170.4673,0,52.4625
287.6422,39.0335,1001.9325,0.6776,240.9515,764,149,6,919,559,120,679,918,170.0412,0,51.99
287.555375,39.117475,1001.7354,0.7351,250.7104,749,146.25,6,901.5,548,118,666,902,168.6374,0.25,52.175
287.46855,39.20145,1001.5383,0.7926,260.4693,734,143.5,6,884,537,116,653,886,166.3883,0.5,52.36
287.381725,39.285425,1001.3412,0.8501,270.2282,719,140.75,6,866.5,526,114,640,870,163.3049,0.75,52.545
287.2949,39.3694,1001.1441,0.9076,279.9871,704,138,6,849,515,112,627,854,159.4045,1,52.73
287.06575,39.65525,1000.9967,0.9625,286.83385,669,135.5,5.75,811,489.75,110.5,600,824,154.7211,1,52.92
286.8366,39.9411,1000.8493,1.0174,293.6806,634,133,5.5,773,464.5,109,573,794,149.2694,1,53.11
286.60745,40.22695,1000.7019,1.0723,300.52735,599,130.5,5.25,735,439.25,107.5,546,764,143.0761,1,53.3
286.3783,40.5128,1000.5545,1.1272,307.3741,564,128,5,697,414,106,519,734,136.1764,1,53.49
286.00215,41.4858,1000.4444,1.203475,313.60565,522.25,122.25,4.75,649.25,383.75,101.5,484.25,691.75,128.6107,1,53.135
285.626,42.4588,1000.3343,1.27975,319.8372,480.5,116.5,4.5,601.5,353.5,97,449.5,649.5,120.4247,1,52.78
285.24985,43.4318,1000.2242,1.356025,326.06875,438.75,110.75,4.25,553.75,323.25,92.5,414.75,607.25,111.6953,1,52.425
284.8737,44.4048,1000.1141,1.4323,332.3003,397,105,4,506,293,88,380,565,102.6151,1,52.07
284.214425,46.604625,1000.108575,1.608475,338.441525,343.75,99,3.5,446.25,254,84,337.25,513.25,93.2055,1,51.175
283.55515,48.80445,1000.10305,1.78465,344.58275,290.5,93,3,386.5,215,80,294.5,461.5,83.41,1,50.28
282.895875,51.004275,1000.097525,1.960825,350.723975,237.25,87,2.5,326.75,176,76,251.75,409.75,73.3072,1,49.385
282.2366,53.2041,1000.092,2.137,356.8652,184,81,2,267,137,72,209,358,62.9871,1,48.49
281.833475,53.54205,1000.092325,2.311625,270.57125,143.75,70,1.75,215.5,107.25,63.25,170.5,300.75,52.5562,0.75,49.2025
281.43035,53.88,1000.09265,2.48625,184.2773,103.5,59,1.5,164,77.5,54.5,132,243.5,42.3362,0.5,49.915
281.027225,54.21795,1000.092975,2.660875,97.98335,63.25,48,1.25,112.5,47.75,45.75,93.5,186.25,32.4565,0.25,50.6275
280.6241,54.5559,1000.0933,2.8355,11.6894,23,37,1,61,18,37,55,129,23.1788,0,51.34
280.412775,54.94765,1000.0606,2.92515,14.43805,17.25,28.25,0.75,46.25,13.5,28.25,41.75,96.75,14.7784,0,52.4875
280.20145,55.3394,1000.0279,3.0148,17.1867,11.5,19.5,0.5,31.5,9,19.5,28.5,64.5,7.9274,0,53.635
279.990125,55.73115,999.9952,3.10445,19.93535,5.75,10.75,0.25,16.75,4.5,10.75,15.25,32.25,2.8226,0,54.7825
279.7788,56.1229,999.9625,3.1941,22.684,0,2,0,2,0,2,2,0,0.036,0,55.93
279.567475,56.585525,999.894,3.212375,24.86175,0,1.5,0,1.5,0,1.5,1.5,0,0,0.75,60.85
279.35615,57.04815,999.8255,3.23065,27.0395,0,1,0,1,0,1,1,0,0,1.5,65.77
279.144825,57.510775,999.757,3.248925,29.21725,0,0.5,0,0.5,0,0.5,0.5,0,0,2.25,70.69
278.9335,57.9734,999.6885,3.2672,31.395,0,0,0,0,0,0,0,0,0,3,75.61
278.724175,58.537225,999.64375,3.27555,31.824975,0,0,0,0,0,0,0,0,0,3,71.355
278.51485,59.10105,999.599,3.2839,32.25495,0,0,0,0,0,0,0,0,0,3,67.1
278.305525,59.664875,999.55425,3.29225,32.684925,0,0,0,0,0,0,0,0,0,3,62.845
278.0962,60.2287,999.5095,3.3006,33.1149,0,0,0,0,0,0,0,0,0,3,58.59
277.88495,60.96615,999.461425,3.31115,32.0166,0,0,0,0,0,0,0,0,0,2.25,57.295
277.6737,61.7036,999.41335,3.3217,30.9183,0,0,0,0,0,0,0,0,0,1.5,56
277.46245,62.44105,999.365275,3.33225,29.82,0,0,0,0,0,0,0,0,0,0.75,54.705
277.2512,63.1785,999.3172,3.3428,28.7217,0,0,0,0,0,0,0,0,0,0,53.41
277.042475,63.918025,999.249275,3.37105,27.033075,0,0,0,0,0,0,0,0,0,0.25,52.7325
276.83375,64.65755,999.18135,3.3993,25.34445,0,0,0,0,0,0,0,0,0,0.5,52.055
276.625025,65.397075,999.113425,3.42755,23.655825,0,0,0,0,0,0,0,0,0,0.75,51.3775
276.4163,66.1366,999.0455,3.4558,21.9672,0,0,0,0,0,0,0,0,0,1,50.7
276.22025,66.8505,998.970325,3.503125,20.4821,0,0,0,0,0,0,0,0,0,1.75,50.625
276.0242,67.5644,998.89515,3.55045,18.997,0,0,0,0,0,0,0,0,0,2.5,50.55
275.82815,68.2783,998.819975,3.597775,17.5119,0,0,0,0,0,0,0,0,0,3.25,50.475
275.6321,68.9922,998.7448,3.6451,16.0268,0,0,0,0,0,0,0,0,0,4,50.4
275.493,69.440875,998.6815,3.679475,14.76415,0,0,0,0,0,0,0,0,0,4.75,50.3475
275.3539,69.88955,998.6182,3.71385,13.5015,0,0,0,0,0,0,0,0,0,5.5,50.295
275.2148,70.338225,998.5549,3.748225,12.23885,0,0,0,0,0,0,0,0,0,6.25,50.2425
275.0757,70.7869,998.4916,3.7826,10.9762,0,0,0,0,0,0,0,0,0,7,50.19
275.020625,70.8404,998.4305,3.7695,10.133425,0,0,0,0,0,0,0,0,0,7,49.67
274.96555,70.8939,998.3694,3.7564,9.29065,0,0,0,0,0,0,0,0,0,7,49.15
274.910475,70.9474,998.3083,3.7433,8.447875,0,0,0,0,0,0,0,0,0,7,48.63
274.8554,71.0009,998.2472,3.7302,7.6051,0,0,0,0,0,0,0,0,0,7,48.11
274.9249,70.6909,998.2136,3.60035,8.1288,0,0,0,0,0,0,0,0,0,7.25,47.795
274.9944,70.3809,998.18,3.4705,8.6525,0,0,0,0,0,0,0,0,0,7.5,47.48
275.0639,70.0709,998.1464,3.34065,9.1762,0,0,0,0,0,0,0,0,0,7.75,47.165
275.1334,69.7609,998.1128,3.2108,9.6999,0,0,0,0,0,0,0,0,0,8,46.85
275.16985,69.57925,998.025975,3.044275,11.337975,0,0,0,0,0,0,0,0,0,8,46.3725
275.2063,69.3976,997.93915,2.87775,12.97605,0,0,0,0,0,0,0,0,0,8,45.895
275.24275,69.21595,997.852325,2.711225,14.614125,0,0,0,0,0,0,0,0,0,8,45.4175
275.2792,69.0343,997.7655,2.5447,16.2522,0,0,0,0,0,0,0,0,0,8,44.94
275.27615,69.004375,997.676725,2.410475,18.259525,0,0,0,0,0,0,0,0,0,8,44.875
275.2731,68.97445,997.58795,2.27625,20.26685,0,0,0,0,0,0,0,0,0,8,44.81
275.27005,68.944525,997.499175,2.142025,22.274175,0,0,0,0,0,0,0,0,0,8,44.745
275.267,68.9146,997.4104,2.0078,24.2815,0,0,0,0,0,0,0,0,0,8,44.68
275.545425,68.303475,997.402525,1.882625,27.246125,0,0.75,0,0.75,0,0.75,0.75,0.75,0,8,45.0875
275.82385,67.69235,997.39465,1.75745,30.21075,0,1.5,0,1.5,0,1.5,1.5,1.5,0,8,45.495
276.102275,67.081225,997.386775,1.632275,33.175375,0,2.25,0,2.25,0,2.25,2.25,2.25,0,8,45.9025
276.3807,66.4701,997.3789,1.5071,36.14,0,3,0,3,0,3,3,3,0,8,46.31
276.9508,64.427375,997.2997,1.342475,38.088225,3.25,12.25,0,15.75,2.5,12.5,15.25,41,0,8,46.735
277.5209,62.38465,997.2205,1.17785,40.03645,6.5,21.5,0,28.5,5,22,27.5,79,0,8,47.16
278.091,60.341925,997.1413,1.013225,41.984675,9.75,30.75,0,41.25,7.5,31.5,39.75,117,0.6544,8,47.585
278.6611,58.2992,997.0621,0.8486,43.9329,13,40,0,54,10,41,52,155,4.6194,8,48.01
279.555125,55.402125,996.9733,0.6637,102.5719,24.25,56.5,0.25,82,18.5,57.25,76.5,212.25,9.7274,8,50.75
280.44915,52.50505,996.8845,0.4788,161.2109,35.5,73,0.5,110,27,73.5,101,269.5,16.8688,8,53.49
281.343175,49.607975,996.7957,0.2939,219.8499,46.75,89.5,0.75,138,35.5,89.75,125.5,326.75,24.9305,8,56.23
282.2372,46.7109,996.7069,0.109,278.4889,58,106,1,166,44,106,150,384,33.9478,8,58.97
282.8357,45.639725,996.678525,0.2932,269.151475,91.25,118.75,1.5,212,68.25,116.25,184.75,434.75,43.358,8,59.785
283.4342,44.56855,996.65015,0.4774,259.81405,124.5,131.5,2,258,92.5,126.5,219.5,485.5,53.2537,8,60.6
284.0327,43.497375,996.621775,0.6616,250.476625,157.75,144.25,2.5,304,116.75,136.75,254.25,536.25,63.2086,8,61.415
284.6312,42.4262,996.5934,0.8458,241.1392,191,157,3,350,141,147,289,587,73.0253,8,62.23
284.83745,42.236425,996.507625,0.9446,241.4382,162,164,2.75,328,119.5,157,277.25,628.5,82.6027,7.75,61.92
285.0437,42.04665,996.42185,1.0434,241.7372,133,171,2.5,306,98,167,265.5,670,91.8542,7.5,61.61
285.24995,41.856875,996.336075,1.1422,242.0362,104,178,2.25,284,76.5,177,253.75,711.5,100.7045,7.25,61.3
285.4562,41.6671,996.2503,1.241,242.3352,75,185,2,262,55,187,242,753,109.1547,7,60.99
285.390875,41.95525,996.115375,1.301075,243.5723,68.75,193.25,2,264,50.5,196,246.5,781.75,117.2218,7,60.495
285.32555,42.2434,995.98045,1.36115,244.8094,62.5,201.5,2,266,46,205,251,810.5,124.7151,7,60
285.260225,42.53155,995.845525,1.421225,246.0465,56.25,209.75,2,268,41.5,214,255.5,839.25,131.5747,7,59.505
285.1949,42.8197,995.7106,1.4813,247.2836,50,218,2,270,37,223,260,868,137.7572,7,59.01
285.05205,43.4115,995.567075,1.54455,250.584975,52.75,222.25,2.25,277,38.75,227.25,266.25,882.75,143.2245,7,59.505
284.9092,44.0033,995.42355,1.6078,253.88635,55.5,226.5,2.5,284,40.5,231.5,272.5,897.5,150.9712,7,60
284.76635,44.5951,995.280025,1.67105,257.187725,58.25,230.75,2.75,291,42.25,235.75,278.75,912.25,157.6148,7,60.495
284.6235,45.1869,995.1365,1.7343,260.4891,61,235,3,298,44,240,285,927,160.8145,7,60.99
284.390775,46.065675,995.03225,1.815375,264.98795,50.5,219,2.75,271.5,36.5,224.5,261.75,926.25,163.1838,7,59.88
284.15805,46.94445,994.928,1.89645,269.4868,40,203,2.5,245,29,209,238.5,925.5,164.7099,7,58.77
283.925325,47.823225,994.82375,1.977525,273.98565,29.5,187,2.25,218.5,21.5,193.5,215.25,924.75,165.3843,7,57.66
283.6926,48.702,994.7195,2.0586,278.4845,19,171,2,192,14,178,192,924,165.3461,7,56.55
283.3943,49.769475,994.60895,2.166,283.49045,18,164.75,2,184.5,13.25,171.5,184.75,907.75,164.5962,7.25,56.4375
283.096,50.83695,994.4984,2.2734,288.4964,17,158.5,2,177,12.5,165,177.5,891.5,162.9973,7.5,56.325
282.7977,51.904425,994.38785,2.3808,293.50235,16,152.25,2,169.5,11.75,158.5,170.25,875.25,160.5596,7.75,56.2125
282.4994,52.9719,994.2773,2.4882,298.5083,15,146,2,162,11,152,163,859,157.2979,8,56.1
282.1719,54.004425,994.240675,2.58465,303.0717,18.5,150,2,169.75,13.5,156,169.5,828.75,153.2317,8,56.475
281.8444,55.03695,994.20405,2.6811,307.6351,22,154,2,177.5,16,160,176,798.5,148.385,8,56.85
281.5169,56.069475,994.167425,2.77755,312.1985,25.5,158,2,185.25,18.5,164,182.5,768.25,142.7866,8,57.225
281.1894,57.102,994.1308,2.874,316.7619,29,162,2,193,21,168,189,738,136.4696,8,57.6
280.848775,58.18945,994.132675,2.959275,320.803,25.5,149.5,1.75,177,18.5,155.25,173.75,695.5,129.4803,8,57.1875
280.50815,59.2769,994.13455,3.04455,324.8441,22,137,1.5,161,16,142.5,158.5,653,121.8655,8,56.775
280.167525,60.36435,994.136425,3.129825,328.8852,18.5,124.5,1.25,145,13.5,129.75,143.25,610.5,113.668,8,56.3625
279.8269,61.4518,994.1383,3.2151,332.9263,15,112,1,129,11,117,128,568,104.9225,8,55.95
279.5149,62.689725,994.1566,3.294125,335.57085,13,99.75,1,114.5,9.75,104,113.75,516.5,95.6687,8,56.67
279.2029,63.92765,994.1749,3.37315,338.2154,11,87.5,1,100,8.5,91,99.5,465,86.0015,8,57.39
278.8909,65.165575,994.1932,3.452175,340.85995,9,75.25,1,85.5,7.25,78,85.25,413.5,75.9941,8,58.11
278.5789,66.4035,994.2115,3.5312,343.5045,7,63,1,71,6,65,71,362,65.7304,8,58.83
278.351425,67.2566,994.2904,3.584825,344.97045,5.75,52,0.75,58.5,4.75,53.75,58.5,304.5,55.3082,8,58.635
278.12395,68.1097,994.3693,3.63845,346.4364,4.5,41,0.5,46,3.5,42.5,46,247,44.9914,8,58.44
277.896475,68.9628,994.4482,3.692075,347.90235,3.25,30,0.25,33.5,2.25,31.25,33.5,189.5,34.9636,8,58.245
277.669,69.8159,994.5271,3.7457,349.3683,2,19,0,21,1,20,21,132,25.3869,8,58.05
277.511825,70.21525,994.59845,3.74035,349.8642,1.5,14.5,0,16,0.75,15.25,16,99,16.6162,8,60.285
277.35465,70.6146,994.6698,3.735,350.3601,1,10,0,11,0.5,10.5,11,66,9.1552,8,62.52
277.197475,71.01395,994.74115,3.72965,350.856,0.5,5.5,0,6,0.25,5.75,6,33,3.5809,8,64.755
277.0403,71.4133,994.8125,3.7243,351.3519,0,1,0,1,0,1,1,0,0.1157,8,66.99
276.875275,71.507975,994.859775,3.69465,351.119225,0,0.75,0,0.75,0,0.75,0.75,0,0,8,74.755
276.71025,71.60265,994.90705,3.665,350.88655,0,0.5,0,0.5,0,0.5,0.5,0,0,8,82.52
276.545225,71.697325,994.954325,3.63535,350.653875,0,0.25,0,0.25,0,0.25,0.25,0,0,8,90.285
276.3802,71.792,995.0016,3.6057,350.4212,0,0,0,0,0,0,0,0,0,8,98.05
276.353075,71.7135,994.970625,3.610325,349.123825,0,0,0,0,0,0,0,0,0,8,89.2775
276.32595,71.635,994.93965,3.61495,347.82645,0,0,0,0,0,0,0,0,0,8,80.505
276.298825,71.5565,994.908675,3.619575,346.529075,0,0,0,0,0,0,0,0,0,8,71.7325
276.2717,71.478,994.8777,3.6242,345.2317,0,0,0,0,0,0,0,0,0,8,62.96
276.2827,71.518875,994.802325,3.698075,344.14045,0,0,0,0,0,0,0,0,0,8,61.13
276.2937,71.55975,994.72695,3.77195,343.0492,0,0,0,0,0,0,0,0,0,8,59.3
276.3047,71.600625,994.651575,3.845825,341.95795,0,0,0,0,0,0,0,0,0,8,57.47
276.3157,71.6415,994.5762,3.9197,340.8667,0,0,0,0,0,0,0,0,0,8,55.64
276.36695,71.624675,994.513875,4.015575,340.150875,0,0,0,0,0,0,0,0,0,8,55.6225
276.4182,71.60785,994.45155,4.11145,339.43505,0,0,0,0,0,0,0,0,0,8,55.605
276.46945,71.591025,994.389225,4.207325,338.719225,0,0,0,0,0,0,0,0,0,8,55.5875
276.5207,71.5742,994.3269,4.3032,338.0034,0,0,0,0,0,0,0,0,0,8,55.57
276.56565,71.56915,994.321075,4.38575,337.4624,0,0,0,0,0,0,0,0,0,8,54.295
276.6106,71.5641,994.31525,4.4683,336.9214,0,0,0,0,0,0,0,0,0,8,53.02
276.65555,71.55905,994.309425,4.55085,336.3804,0,0,0,0,0,0,0,0,0,8,51.745
276.7005,71.554,994.3036,4.6334,335.8394,0,0,0,0,0,0,0,0,0,8,50.47
